cycle_id,t_sec,turbidity_ntu,temp_c,true_label
0,59,76.6785827637469,65.97548814410554,PASS
0,60,76.04598617582883,66.32449172913331,PASS
0,61,74.23141098118373,67.468787943054,PASS
0,62,72.39582771360759,67.36447435177597,PASS
0,63,70.19961204747928,66.83784871661048,PASS
0,64,68.02306813556544,68.46063749423674,PASS
0,65,64.09127204774961,68.53155020746041,PASS
0,66,61.78032603301559,68.40607950697216,PASS
0,67,61.695738350712524,68.42722051638516,PASS
0,68,58.12950771609444,69.54406201468748,PASS
0,69,54.58082904525566,69.59889134684501,PASS
0,70,52.94005283017729,70.65538907480044,PASS
0,71,51.47177445233695,70.10756036523063,PASS
0,72,51.870704753522695,70.32579366478082,PASS
0,73,49.67343307829732,70.32940669243031,PASS
0,74,48.889030256257094,70.94273522686045,PASS
0,75,45.66254027488797,71.08042754288729,PASS
0,76,45.045960281891745,71.54011013382564,PASS
0,77,44.303957824043025,71.03470883331178,PASS
0,78,41.50980721852203,71.26781388388794,PASS
0,79,41.31628673223482,71.44412204399316,PASS
0,80,38.34284573035403,72.14104141826508,PASS
0,81,37.54141131756946,72.60831923732121,PASS
0,82,36.30768088228468,72.00509064647146,PASS
0,83,33.92331027178961,72.19389779944913,PASS
0,84,35.32529973225591,72.66025325334664,PASS
0,85,32.8080536541555,72.60287624546494,PASS
0,86,32.48636590336463,73.24441026810624,PASS
0,87,32.18101930983928,72.12123875973994,PASS
0,88,31.157480717814934,72.84568228480923,PASS
0,89,30.5478049897046,73.01396449359662,PASS
0,90,28.49709400917274,72.54560332891131,PASS
0,91,27.136856550997045,73.23144654350662,PASS
0,92,26.809971735684652,73.39042831073728,PASS
0,93,23.58597165439638,73.81215927541636,PASS
0,94,23.162362239576744,74.47050609903337,PASS
0,95,22.592663584211003,74.05670683268451,PASS
0,96,22.35117580376197,73.86859211594391,PASS
0,97,23.74275229311975,74.38117781930217,PASS
0,98,21.105723113490114,74.94360499515332,PASS
0,99,21.24148034127493,74.25053821555285,PASS
0,100,23.125437525294497,74.3907627700906,PASS
0,101,20.0323448730611,75.08964072034546,PASS
0,102,21.084649861405907,74.88606336944983,PASS
0,103,18.0103183377613,75.33942570692197,PASS
0,104,18.5549589661821,75.17809181309815,PASS
0,105,16.90974993190297,75.56476504272763,PASS
0,106,17.316518384389973,74.96811177980827,PASS
0,107,18.593776429172134,75.4729094333826,PASS
0,108,14.267908138930334,75.48668526473696,PASS
0,109,17.05281650350322,75.17549995116529,PASS
0,110,16.316205324264835,75.12509515121918,PASS
0,111,14.642358150742528,76.11120735649503,PASS
0,112,12.953489436945894,75.7807946406736,PASS
0,113,14.83424659609127,75.5944314364571,PASS
0,114,13.549262020111792,76.04499236220441,PASS
0,115,14.323444418131162,76.61279532402148,PASS
0,116,13.65114258985378,75.3254696957582,PASS
0,117,15.677513955463386,75.71338813215839,PASS
0,118,12.584398272660607,76.0153168307307,PASS
0,119,11.088449870452324,77.03956590369442,PASS
0,120,12.584140739743084,76.63699222542958,PASS
0,121,12.347623256862985,76.89803138426963,PASS
0,122,13.76929727630089,76.2005139188237,PASS
0,123,12.706187674073332,76.27260617371996,PASS
0,124,11.72159298661913,76.96179734419036,PASS
0,125,13.12342308262709,76.86668166406915,PASS
0,126,8.896591441597078,77.12205493025083,PASS
0,127,9.480140797607747,76.88520356716862,PASS
0,128,8.818392202415408,77.12780385850616,PASS
0,129,9.400187402770616,77.13466608766805,PASS
0,130,7.7043893851617735,77.43603012131295,PASS
0,131,10.514254692327556,77.49989789061523,PASS
0,132,9.0276294921244,76.58001711731887,PASS
0,133,6.961256823640798,76.3786621522103,PASS
0,134,7.457418791281346,77.72663530435511,PASS
0,135,9.270957485851897,77.84818946767616,PASS
0,136,9.884122222252891,77.01083725664863,PASS
0,137,11.454397086214174,76.71999337135273,PASS
0,138,12.668369797151298,77.54726512395676,PASS
0,139,8.763164419989312,77.92262058476322,PASS
0,140,6.506715270411567,78.31089479009404,PASS
0,141,4.647729480419621,77.838911759641,PASS
0,142,8.10725990588177,77.52323167945633,PASS
0,143,6.351111915491269,77.35320678589689,PASS
0,144,6.817081579210607,77.75261982107222,PASS
0,145,6.396161406870404,77.66497721881251,PASS
0,146,6.981742711109236,77.41438659639884,PASS
0,147,8.674798901725516,78.67475629446866,PASS
0,148,7.19842728614375,78.60329347521024,PASS
0,149,6.615909019419244,78.37677110770016,PASS
0,150,5.19522816597869,77.58631153037865,PASS
0,151,4.135237241479942,78.32815457977269,PASS
0,152,5.819927433149932,78.27270773714105,PASS
0,153,6.374291916422218,78.22382046664123,PASS
0,154,9.015764338147124,78.57586715795588,PASS
0,155,6.471395008319211,78.35862072803747,PASS
0,156,7.665303169642597,78.42823970238508,PASS
0,157,5.360448972332132,78.41406645521073,PASS
0,158,4.253057694406012,78.32201587533308,PASS
0,159,4.506660108203192,77.49799247644283,PASS
0,160,4.793041001887606,78.26998161218407,PASS
0,161,9.002717943186815,78.03852726958932,PASS
0,162,4.509563760742544,77.77292874505443,PASS
0,163,6.9334172139528425,78.98085824959537,PASS
0,164,4.257656569000977,79.02241642782147,PASS
0,165,6.948013179033552,78.89662788481913,PASS
0,166,6.068849811162228,78.4765951161032,PASS
0,167,5.199323363761359,78.93579239055515,PASS
0,168,5.318006868801777,78.42087208979869,PASS
0,169,4.343782207292106,78.51716714690957,PASS
0,170,5.9437593352219,78.01815878494278,PASS
0,171,4.5426712428261915,78.63335704811325,PASS
0,172,3.3389776806336973,78.5172542954596,PASS
0,173,3.2144027903765484,77.9901164863707,PASS
0,174,5.345737512717958,78.50832542106626,PASS
0,175,7.412605449559957,78.51410012216576,PASS
0,176,5.242580160570322,79.28177579132961,PASS
0,177,4.784717419752384,78.93677840114644,PASS
0,178,5.3529029039737175,78.5996057656463,PASS
0,179,6.846012143628134,78.71007995715387,PASS
0,180,5.180238350957435,78.64340024553479,PASS
0,181,4.200191917405448,78.5593224275779,PASS
0,182,6.442652581622628,78.2219217437655,PASS
0,183,5.394166574857496,78.60851752036506,PASS
0,184,7.023612526294915,78.38419460974107,PASS
0,185,4.964871068326863,78.19586205208002,PASS
0,186,2.82441243308248,78.91349856756933,PASS
0,187,2.580992243596599,78.87821279135078,PASS
0,188,7.082720606761596,78.01940460600824,PASS
0,189,7.165872934869011,78.69708592081282,PASS
0,190,4.286055753663935,79.15621166555349,PASS
0,191,3.9563961587857674,79.1930986087309,PASS
0,192,6.70003740078708,79.19093582856375,PASS
0,193,2.824817519961797,78.80707945617657,PASS
0,194,3.121602914509007,78.46413717790172,PASS
0,195,5.407755434607283,78.37905174419811,PASS
0,196,3.830666821858797,78.96049064131257,PASS
0,197,4.395412446971879,78.98422597882657,PASS
0,198,4.1391380465955745,79.35706585940595,PASS
0,199,4.872533583878566,79.29150501465945,PASS
0,200,6.459902802770024,78.80776769514699,PASS
0,201,4.467681992226246,78.3718948974799,PASS
0,202,5.2814320942555275,78.75063046891879,PASS
0,203,1.2245587224401082,78.97364474965968,PASS
0,204,4.211585722085566,78.81418684278478,PASS
0,205,3.0051983484127933,78.67192433742534,PASS
0,206,2.4277197537544093,79.01209685098107,PASS
0,207,2.925103393032068,78.71702488355807,PASS
0,208,3.7280188764160167,78.67485559397524,PASS
0,209,5.59039254369616,79.05795096052348,PASS
0,210,2.2147306439372336,78.77967898725016,PASS
0,211,4.238478520959093,79.0450468860707,PASS
0,212,3.4549040923406347,79.06344318221757,PASS
0,213,3.678676322082019,78.50497804943694,PASS
0,214,5.663737061935996,78.77467710688117,PASS
0,215,4.956560854595276,79.54854815971166,PASS
0,216,6.145632105896946,78.51471331579513,PASS
0,217,3.89827086098518,78.1388388779278,PASS
0,218,3.0769448527679493,78.24656972505954,PASS
0,219,3.776223087563323,79.00861418425879,PASS
0,220,4.467220807421454,79.01485843260457,PASS
0,221,4.360100744929734,78.96083090767686,PASS
0,222,2.460713865940809,79.4988007511448,PASS
0,223,4.215365868763043,77.94910980047096,PASS
0,224,4.414579003548009,79.18160832186803,PASS
0,225,7.841313449267377,79.65267687404518,PASS
0,226,6.8734865851162645,78.58173483083097,PASS
0,227,2.771714449729055,78.88555181992805,PASS
0,228,3.6140982264616737,78.74082963684803,PASS
0,229,1.8438297999440318,78.68864752905628,PASS
0,230,3.1469696017566484,78.92017105568807,PASS
0,231,4.500685059873227,79.62585297983401,PASS
0,232,5.83050812551034,79.79389230758242,PASS
0,233,2.9227476421747123,78.9285390782915,PASS
0,234,3.0299881169429113,79.82881687754642,PASS
0,235,0.7852906358875327,79.08480476870496,PASS
0,236,3.7574173141562452,79.77573774510101,PASS
0,237,2.4031560145415662,79.04053714972011,PASS
0,238,3.1981433814271276,79.13378542343095,PASS
0,239,2.672693938439956,79.23097040633361,PASS
0,240,3.84242599383898,80.35965523104953,PASS
0,241,1.3432087330703228,79.43187807171,PASS
0,242,1.7753565502249664,78.81162712249039,PASS
0,243,7.166054798088001,79.48522220371765,PASS
0,244,2.0374417694350186,78.95590315826321,PASS
0,245,2.319915940202978,78.90767413265613,PASS
0,246,6.71710594147204,79.46987956878289,PASS
0,247,8.316096095739042,79.12166668966785,PASS
0,248,2.1980192728543866,79.22338663979197,PASS
0,249,3.3999798129500958,79.12020630649563,PASS
0,250,4.461776882687913,79.2518352279022,PASS
0,251,6.53968286219863,79.28971356075834,PASS
0,252,2.4636425354552647,78.34740272640539,PASS
0,253,3.5733985742256102,79.39121950590699,PASS
0,254,5.104800966972848,78.73412377979498,PASS
0,255,4.588511799687334,78.55229466396995,PASS
0,256,3.369782361603809,79.10807570608137,PASS
0,257,3.7310184777742297,79.16720302288134,PASS
0,258,1.867225430422037,78.8583244883681,PASS
0,259,3.570201697123325,79.47020329238377,PASS
0,260,3.52584848825115,78.6029326545479,PASS
0,261,4.271723591896677,78.9789872514605,PASS
0,262,3.088586063561568,78.90972823446421,PASS
0,263,4.627059475143096,79.1269084437286,PASS
0,264,5.437064533657199,79.25890804311277,PASS
0,265,4.14943596374167,78.74597879915598,PASS
0,266,4.44228761336288,79.44057850163429,PASS
0,267,3.992804804421036,79.17775273291267,PASS
0,268,3.9116728736303847,78.39741761640154,PASS
0,269,2.8277374898637406,78.37236289811368,PASS
0,270,4.383396049901318,79.1524351591288,PASS
0,271,3.7613549105440027,79.07050039233438,PASS
0,272,7.045715692819493,79.11900572911573,PASS
0,273,6.264720573936091,79.15063020561395,PASS
0,274,4.4822279683892665,79.25346041934041,PASS
0,275,2.7576855896922616,79.54367440446023,PASS
0,276,2.2325092788926444,78.72151633642864,PASS
0,277,5.686736343514799,78.69847991094663,PASS
0,278,4.293080101348709,78.73121660572156,PASS
0,279,4.618143269642836,79.28535857960038,PASS
0,280,1.2800573129810955,79.66898558448821,PASS
0,281,5.287137096032222,78.99965530805459,PASS
0,282,4.576686681025088,78.1726660803378,PASS
0,283,2.228519478636101,78.49287502744909,PASS
0,284,3.186019010842429,78.84235557488803,PASS
0,285,4.2880530245710355,78.95354943685288,PASS
0,286,3.970377623874112,79.01432958700833,PASS
0,287,3.452649038845564,79.19413551626788,PASS
0,288,3.7349289964668264,79.0549971953406,PASS
0,289,3.5114771439648997,79.60039949607672,PASS
0,290,4.117594099485516,78.91120053378614,PASS
0,291,6.095319826449776,78.83760055753052,PASS
0,292,0.03744929641169392,79.37497530912911,PASS
0,293,3.5315393770787122,78.57004325675959,PASS
0,294,4.150983146336723,79.34102995370623,PASS
0,295,4.329626391075889,79.22700647110035,PASS
0,296,3.327204833318619,79.12781939666226,PASS
0,297,1.2494550177461736,79.8228978160992,PASS
0,298,4.3760108968657425,78.93947566505072,PASS
0,299,6.474541296743196,80.01322996180286,PASS
0,300,1.5822398509861326,79.09967142375864,PASS
0,301,5.178307017474829,78.67975246175223,PASS
0,302,3.389326655508553,79.21922409022693,PASS
0,303,3.7896933395855874,78.76143802160547,PASS
0,304,2.301912775883846,78.89189666527932,PASS
0,305,3.379171742808018,79.35205870801403,PASS
0,306,5.830532607916971,79.41610849964594,PASS
0,307,4.754072046182058,78.9456231542229,PASS
0,308,6.4781933268339085,79.590051547826,PASS
0,309,5.6454932883487245,79.6586769154733,PASS
0,310,4.537667359017753,79.77076427644265,PASS
0,311,6.494612930022214,79.4085645001627,PASS
0,312,4.536886173593476,79.74271234138996,PASS
0,313,5.120075084922067,78.44554970534655,PASS
0,314,3.432943472419246,79.07122151419466,PASS
0,315,3.9773360312586528,78.85208425336539,PASS
0,316,2.8311089353056818,79.24706640756901,PASS
0,317,5.361357542072902,78.97127387950286,PASS
0,318,2.1092724440366153,79.13385603539952,PASS
0,319,5.050008572862164,79.95364312670961,PASS
0,320,3.5902702804067177,79.13332794508652,PASS
0,321,5.632889637203116,79.36716444805805,PASS
0,322,5.002102640064519,79.1091606901374,PASS
0,323,6.606556300084641,79.23276414965973,PASS
0,324,4.97154448067445,79.20528569183355,PASS
0,325,1.5171246511868954,79.38259885889707,PASS
0,326,3.774564822291081,79.66977273574544,PASS
0,327,2.1168000508653675,79.86297832806775,PASS
0,328,3.0972138089888324,79.32823052404382,PASS
0,329,6.141305201742533,79.44055399308705,PASS
0,330,4.830598273858476,78.74473339217415,PASS
0,331,2.8257427343665973,79.17026388488664,PASS
0,332,2.353408756461231,79.58185739622736,PASS
0,333,3.9230097858329964,79.55244794474343,PASS
0,334,2.0488534836636036,79.29101531535412,PASS
0,335,2.8668453897067687,79.56123219069451,PASS
0,336,4.341436970556957,79.40327691994818,PASS
0,337,5.606262462947415,79.68738100225877,PASS
0,338,4.786312785610745,79.3232832410408,PASS
0,339,0.4361168464149592,79.06553432703379,PASS
0,340,4.329485944684841,79.3424174012832,PASS
0,341,3.980875014261223,78.03610373385294,PASS
0,342,4.493552804073418,79.36174987082003,PASS
0,343,6.296928400348992,77.74947820645623,PASS
0,344,0.7776566115707158,78.51969955984417,PASS
0,345,2.985762556430689,79.39002792928706,PASS
0,346,4.758684240395338,79.40056191977995,PASS
0,347,1.4998434939443404,78.74480264491788,PASS
0,348,6.086072161656023,78.92515173109558,PASS
0,349,4.424600053272876,79.75842189201904,PASS
0,350,5.141860598417006,79.016801086138,PASS
0,351,3.015491449956322,80.10778373162442,PASS
0,352,5.092477536957341,79.21004508793118,PASS
0,353,5.4744670364902,79.37422000286182,PASS
0,354,4.221006980887088,79.8579429973792,PASS
0,355,4.223223995805624,79.26378711282923,PASS
0,356,4.2770725930468965,78.81061714150924,PASS
0,357,2.576477202113365,79.16783777325857,PASS
0,358,3.650141651076795,79.1976541431511,PASS
0,359,3.6425925743164695,78.66616723203907,PASS
0,360,4.446410925392355,79.10989239664633,PASS
0,361,5.371002237014714,78.91550569956007,PASS
0,362,2.2834093935503517,79.58227903190651,PASS
0,363,3.683649465611262,79.22653024816049,PASS
0,364,6.093297606852392,79.09971304111652,PASS
0,365,2.7556849334062776,79.17050077652834,PASS
0,366,2.6376468984358308,79.30236102041822,PASS
0,367,4.174437457978382,79.45997310179368,PASS
0,368,5.137513743619904,78.81349437000225,PASS
0,369,3.888034316363641,78.79687276262473,PASS
0,370,5.86429682886406,79.65550485255712,PASS
0,371,5.156009011731285,79.04882064458518,PASS
0,372,5.133511568590211,78.64713773768659,PASS
0,373,4.701920939248419,79.39151586982365,PASS
0,374,7.362191800013482,79.39945202392352,PASS
0,375,3.5629367778437557,78.60192849030668,PASS
0,376,0.8653641918431028,79.30611501771827,PASS
0,377,6.276998607394734,79.50866062206433,PASS
0,378,3.184038430897381,79.36428440147476,PASS
0,379,4.032379795145775,79.46742229737046,PASS
0,380,5.834857709690548,78.65301945868727,PASS
0,381,1.467115891724987,79.34723812698826,PASS
0,382,1.9930088361327907,79.09386676175527,PASS
0,383,1.4685381057781863,79.02188889506654,PASS
0,384,2.679226799048063,79.56331524529882,PASS
0,385,4.529863203603871,79.80688865480613,PASS
0,386,4.656667927627732,79.9330105820852,PASS
0,387,4.284776081085552,79.74126733256894,PASS
0,388,1.7511953873119244,79.17153010103027,PASS
0,389,0.4051691851208692,79.35658944528888,PASS
0,390,3.951835545358605,79.52230620129117,PASS
0,391,3.1626226196260907,79.2641220190909,PASS
0,392,4.5593474822695175,79.26802846261437,PASS
0,393,4.9231820474699335,79.54529419538329,PASS
0,394,4.077597146343225,79.19214829118766,PASS
0,395,5.010418601732048,78.92421327736031,PASS
0,396,4.214020574925281,79.05020386571243,PASS
0,397,4.665285657012854,79.46962066252279,PASS
0,398,2.813164314740744,79.21731566692534,PASS
0,399,3.6007432057900504,79.35226263922395,PASS
0,400,4.165311078203532,79.48426914080419,PASS
0,401,5.100926724976315,79.06635818906976,PASS
0,402,3.279509787466123,79.51884994135531,PASS
0,403,4.651860402630145,79.3679422259309,PASS
0,404,3.471339728184971,78.72253310010998,PASS
0,405,3.6937734709552963,79.79343207720734,PASS
0,406,5.114354485328991,79.01626279762435,PASS
0,407,0.8804749466132127,78.55457183296576,PASS
0,408,1.9253469591300783,78.79864053361683,PASS
0,409,1.646767657334543,78.80828680308883,PASS
0,410,0.36961221771010955,79.23761987726517,PASS
0,411,2.8526307109191134,79.1072548916513,PASS
0,412,4.994169512480925,79.08210574087437,PASS
0,413,3.4426841619129878,79.46476166583811,PASS
0,414,4.166687279044186,79.35287232046178,PASS
0,415,5.503820581457127,79.34338159150623,PASS
0,416,5.861515990602532,79.38093309001191,PASS
0,417,3.7662726117625738,79.46349385968614,PASS
0,418,5.900351326329751,78.3738959871337,PASS
0,419,4.008155705186228,79.07133842402709,PASS
0,420,2.6138618460697276,78.34506519313575,PASS
0,421,2.9783523480932788,79.23160779916384,PASS
0,422,1.6491420243134924,79.21536438662339,PASS
0,423,2.537740143689888,79.63546339154419,PASS
0,424,3.33291023011422,79.69233632483473,PASS
0,425,5.075307328748016,79.29842387360165,PASS
0,426,6.451079276371486,79.01719993025743,PASS
0,427,1.7966471722046342,79.41143855293909,PASS
0,428,4.459155742469197,79.00623605842868,PASS
0,429,2.3090938990003242,79.2168743354236,PASS
0,430,4.581950874846127,79.61191350064416,PASS
0,431,3.6732708614156597,78.99437732610218,PASS
0,432,1.1235378491840033,79.53978354073723,PASS
0,433,5.262337975558864,79.48849819966193,PASS
0,434,2.9623874637100602,78.8356458553622,PASS
0,435,3.0690343594553537,79.60714454229219,PASS
0,436,2.2652524186379006,79.49703713218655,PASS
0,437,2.8884525688238494,79.25840406135683,PASS
0,438,4.511709718335043,78.91272685962251,PASS
0,439,3.586004240070101,78.87399581023726,PASS
0,440,4.362860565570257,79.00263461414276,PASS
0,441,4.412747266096567,79.43475832350559,PASS
0,442,5.850853999977058,78.83549084386708,PASS
0,443,3.3556794264738357,79.3927656752426,PASS
0,444,1.654569164505474,78.7210779341893,PASS
0,445,5.470686848997653,79.13617159922568,PASS
0,446,3.372618394290521,79.2616765514341,PASS
0,447,5.541736838220383,80.19588746530256,PASS
0,448,4.444911447473837,78.66692665525272,PASS
0,449,3.673137173088058,79.80667581789736,PASS
0,450,4.393005081530386,79.27782360526855,PASS
0,451,6.7963579312257085,79.38237164038662,PASS
0,452,6.985307810933223,79.26525786751455,PASS
0,453,3.9739067194401656,79.39582486396935,PASS
0,454,4.110118976602186,79.15647514486076,PASS
0,455,5.484191460724731,79.79958393406956,PASS
0,456,2.6013378788890886,79.03538971299,PASS
0,457,4.369433253786646,79.67088595216983,PASS
0,458,3.8310317508211296,78.96025888014175,PASS
0,459,4.340686726752297,79.19391825557,PASS
0,460,2.619769644301049,78.789246908541,PASS
0,461,1.485470111762937,79.4000540305834,PASS
0,462,0.7603447491502133,79.79610722389555,PASS
0,463,2.1937423361086124,79.18712636140266,PASS
0,464,3.181804229886291,79.13932624721816,PASS
0,465,3.430028476535474,78.77224514345073,PASS
0,466,6.7756613452030905,79.1263859851059,PASS
0,467,5.528803445691644,78.58099618343815,PASS
0,468,2.426675548253545,78.85297326329403,PASS
0,469,4.391373774537753,79.30884918366674,PASS
0,470,3.2591926541408123,79.74575009471197,PASS
0,471,3.443263202721512,80.34183896005081,PASS
0,472,4.1477964219804795,78.98353013726653,PASS
0,473,4.798563647054243,79.79229355156674,PASS
0,474,3.3609183039003603,79.31568356649451,PASS
0,475,5.465582420152403,79.15769237465818,PASS
0,476,2.1568969051814766,79.39123785230944,PASS
0,477,3.8793119921741326,79.2429750880938,PASS
0,478,7.766313172563009,79.26237499797422,PASS
0,479,4.204421409398399,79.05489145104131,PASS
0,480,6.019622795900483,78.65898866113034,PASS
0,481,4.007080570543808,78.60079005832719,PASS
0,482,4.74096523939046,79.47954551719198,PASS
0,483,3.784624122827691,79.10757476737429,PASS
0,484,3.614186884722832,78.97982630267121,PASS
0,485,2.700574026618052,79.22167099643961,PASS
0,486,4.51524904774721,79.53624835860835,PASS
0,487,2.592490634716396,79.29042757909376,PASS
0,488,4.868173702968416,78.95586640858504,PASS
0,489,5.497725805255798,79.70881178784028,PASS
0,490,4.419591878909111,79.8499748740563,PASS
0,491,3.4404211558809052,79.4161292510833,PASS
0,492,4.550742131374744,79.60777776215751,PASS
0,493,3.4067837026898644,79.71510198126002,PASS
0,494,5.273113514592362,79.670363193842,PASS
0,495,1.1226832566529263,79.46396848619491,PASS
0,496,3.3663809030037326,79.45767284897936,PASS
0,497,0.8835735497763162,79.42620334433842,PASS
0,498,1.6271998989454426,78.77940900332052,PASS
0,499,5.915584104861905,79.49863817046933,PASS
0,500,5.212567862489795,78.67602803338654,PASS
0,501,2.7905696820557484,78.90051843642647,PASS
0,502,1.6160345029715106,79.73978872769403,PASS
0,503,0.0,79.55445513605211,PASS
0,504,3.05454577127128,79.81333064834506,PASS
0,505,7.50041124178723,79.10970573429859,PASS
0,506,4.522114831772548,78.75748000301834,PASS
0,507,3.030429707194228,79.12220861148957,PASS
0,508,4.56740817236967,79.25919986155172,PASS
0,509,1.5283500602796654,79.24998658553172,PASS
0,510,3.4238022868329874,79.67186695323328,PASS
0,511,4.0190032906339415,79.07389016319131,PASS
0,512,3.7406358624109717,79.35921560437762,PASS
0,513,5.055995790201052,78.82295435156583,PASS
0,514,4.386754222735364,79.39853543362237,PASS
0,515,4.872275194161935,79.21965517103487,PASS
0,516,2.8372275348972575,78.91848956374923,PASS
0,517,5.216508869458801,79.12408622384702,PASS
0,518,6.313190983975457,79.14475066327117,PASS
0,519,2.4145610956056727,79.11036182871528,PASS
0,520,2.538241710659836,79.92696322320126,PASS
0,521,5.873461524233706,79.17905110029866,PASS
0,522,3.582768871380681,79.12087376292926,PASS
0,523,5.975516777124605,78.37945446230844,PASS
0,524,3.2059809645105606,78.86075447716712,PASS
0,525,6.052352745599887,79.11321055667526,PASS
0,526,4.0670129605733525,78.94410130197596,PASS
0,527,4.257127329659253,79.77112779483424,PASS
0,528,6.21686099144771,79.15247197292773,PASS
0,529,3.3271281118271503,79.7338270504642,PASS
0,530,2.458100557770895,79.24313341549949,PASS
0,531,3.196937267732498,79.23334485249026,PASS
0,532,4.548284388151335,79.18293724115189,PASS
0,533,1.5211447404710108,79.2199763708125,PASS
0,534,4.825989593271168,79.90597787022816,PASS
0,535,3.0616261572772565,78.29061752734222,PASS
0,536,5.591502022934385,78.41784542073317,PASS
0,537,0.2783924762031704,79.00119723919384,PASS
0,538,2.68993417608064,79.22427853132082,PASS
0,539,1.3400805204098987,79.49451091035351,PASS
0,540,2.630438459462689,79.40770573765563,PASS
0,541,4.241281425529421,79.06477416847788,PASS
0,542,3.600942553549003,79.62609164436785,PASS
0,543,3.4897160590537584,79.63055392106904,PASS
0,544,3.631005028950356,79.29210044536353,PASS
0,545,4.174864623189147,79.60354185619572,PASS
0,546,2.356978128182539,79.3275384091835,PASS
0,547,4.930056583791339,78.99388853291109,PASS
0,548,4.863781011785784,79.49760988315867,PASS
0,549,4.447338898790488,79.26272976553953,PASS
0,550,4.704582094783748,79.21902179004599,PASS
0,551,4.314408872392753,79.80766858179297,PASS
0,552,6.9223917678951175,78.23813957063976,PASS
0,553,3.739140501860493,78.6514159915046,PASS
0,554,3.409156877528874,78.74366269569335,PASS
0,555,2.739490282968152,79.07318778382076,PASS
0,556,2.3213875979266256,79.11664992222688,PASS
0,557,2.003073874432631,78.61556404971957,PASS
0,558,2.536585539718704,78.82443218672283,PASS
0,559,3.763760892448236,78.8741597918737,PASS
0,560,4.371224114607148,80.20146713724436,PASS
0,561,3.946494468140596,79.93919529079918,PASS
0,562,2.721478424083629,79.05379973071224,PASS
0,563,5.220058147586466,79.07306714317657,PASS
0,564,4.9789002726989695,78.75881979797695,PASS
0,565,3.6303087671202374,78.45525014575198,PASS
0,566,2.8904069765302687,79.17175112788752,PASS
0,567,4.692423041269776,78.81936327834889,PASS
0,568,4.15174150893252,79.18456470651752,PASS
0,569,1.6975902073980236,78.57842340598076,PASS
0,570,3.767810682460033,78.91371676809617,PASS
0,571,4.2628347555243495,79.277958175283,PASS
0,572,2.5202388296800216,79.36499194243692,PASS
0,573,4.154546071653391,79.38549763388941,PASS
0,574,1.6875472284480448,78.69031398518263,PASS
